0x0080 128  €
0x0081 129  �
0x0438 1080 CYRILLIC_SMALL_LETTER_I и
0x0439 1081 CYRILLIC_SMALL_LETTER_SHORT_I й
0x043A 1082 CYRILLIC_SMALL_LETTER_KA к
0x043B 1083 CYRILLIC_SMALL_LETTER_EL л
0x043C 1084 CYRILLIC_SMALL_LETTER_EM м
0x043D 1085 CYRILLIC_SMALL_LETTER_EN н
0x043E 1086 CYRILLIC_SMALL_LETTER_O о
0x043F 1087 CYRILLIC_SMALL_LETTER_PE п
0x0440 1088 CYRILLIC_SMALL_LETTER_ER р
0x0441 1089 CYRILLIC_SMALL_LETTER_ES с
0x0442 1090 CYRILLIC_SMALL_LETTER_TE т
0x0443 1091 CYRILLIC_SMALL_LETTER_U у
0x0444 1092 CYRILLIC_SMALL_LETTER_EF ф
0x0445 1093 CYRILLIC_SMALL_LETTER_HA х
0x0446 1094 CYRILLIC_SMALL_LETTER_TSE ц
0x0447 1095 CYRILLIC_SMALL_LETTER_CHE ч
0x0448 1096 CYRILLIC_SMALL_LETTER_SHA ш
0x0449 1097 CYRILLIC_SMALL_LETTER_SHCHA щ
0x044A 1098 CYRILLIC_SMALL_LETTER_HARD_SIGN ъ
0x044B 1099 CYRILLIC_SMALL_LETTER_YERU ы
0x044C 1100 CYRILLIC_SMALL_LETTER_SOFT_SIGN ь
0x044D 1101 CYRILLIC_SMALL_LETTER_E э
0x044E 1102 CYRILLIC_SMALL_LETTER_YU ю
0x044F 1103 CYRILLIC_SMALL_LETTER_YA я
0x0450 1104 CYRILLIC_SMALL_LETTER_IE_WITH_GRAVE ѐ
0x0451 1105 CYRILLIC_SMALL_LETTER_IO ё
0x0452 1106 CYRILLIC_SMALL_LETTER_DJE ђ
0x0453 1107 CYRILLIC_SMALL_LETTER_GJE ѓ
0x0454 1108 CYRILLIC_SMALL_LETTER_UKRAINIAN_IE є
0x0455 1109 CYRILLIC_SMALL_LETTER_DZE ѕ
0x0456 1110 CYRILLIC_SMALL_LETTER_BYELORUSSIAN-UKRAINIAN_I і
0x0457 1111 CYRILLIC_SMALL_LETTER_YI ї
0x0458 1112 CYRILLIC_SMALL_LETTER_JE ј
0x0459 1113 CYRILLIC_SMALL_LETTER_LJE љ
0x045A 1114 CYRILLIC_SMALL_LETTER_NJE њ
0x045B 1115 CYRILLIC_SMALL_LETTER_TSHE ћ
0x045C 1116 CYRILLIC_SMALL_LETTER_KJE ќ
0x045D 1117 CYRILLIC_SMALL_LETTER_I_WITH_GRAVE ѝ
0x045E 1118 CYRILLIC_SMALL_LETTER_SHORT_U ў
0x045F 1119 CYRILLIC_SMALL_LETTER_DZHE џ
0x0460 1120 CYRILLIC_CAPITAL_LETTER_OMEGA Ѡ
0x0461 1121 CYRILLIC_SMALL_LETTER_OMEGA ѡ
0x0462 1122 CYRILLIC_CAPITAL_LETTER_YAT Ѣ
0x0463 1123 CYRILLIC_SMALL_LETTER_YAT ѣ
0x0464 1124 CYRILLIC_CAPITAL_LETTER_IOTIFIED_E Ѥ
0x0465 1125 CYRILLIC_SMALL_LETTER_IOTIFIED_E ѥ
0x0466 1126 CYRILLIC_CAPITAL_LETTER_LITTLE_YUS Ѧ
0x0467 1127 CYRILLIC_SMALL_LETTER_LITTLE_YUS ѧ
0x0468 1128 CYRILLIC_CAPITAL_LETTER_IOTIFIED_LITTLE_YUS Ѩ
0x0469 1129 CYRILLIC_SMALL_LETTER_IOTIFIED_LITTLE_YUS ѩ
0x046A 1130 CYRILLIC_CAPITAL_LETTER_BIG_YUS Ѫ
0x046B 1131 CYRILLIC_SMALL_LETTER_BIG_YUS ѫ
0x046C 1132 CYRILLIC_CAPITAL_LETTER_IOTIFIED_BIG_YUS Ѭ
0x046D 1133 CYRILLIC_SMALL_LETTER_IOTIFIED_BIG_YUS ѭ
0x046E 1134 CYRILLIC_CAPITAL_LETTER_KSI Ѯ
0x046F 1135 CYRILLIC_SMALL_LETTER_KSI ѯ
0x0470 1136 CYRILLIC_CAPITAL_LETTER_PSI Ѱ
0x0471 1137 CYRILLIC_SMALL_LETTER_PSI ѱ
0x0472 1138 CYRILLIC_CAPITAL_LETTER_FITA Ѳ
0x0473 1139 CYRILLIC_SMALL_LETTER_FITA ѳ
0x0474 1140 CYRILLIC_CAPITAL_LETTER_IZHITSA Ѵ
0x0475 1141 CYRILLIC_SMALL_LETTER_IZHITSA ѵ
0x0476 1142 CYRILLIC_CAPITAL_LETTER_IZHITSA_WITH_DOUBLE_GRAVE_ACCENT Ѷ
0x0477 1143 CYRILLIC_SMALL_LETTER_IZHITSA_WITH_DOUBLE_GRAVE_ACCENT ѷ
0x0478 1144 CYRILLIC_CAPITAL_LETTER_UK Ѹ
0x0479 1145 CYRILLIC_SMALL_LETTER_UK ѹ
0x047A 1146 CYRILLIC_CAPITAL_LETTER_ROUND_OMEGA Ѻ
0x047B 1147 CYRILLIC_SMALL_LETTER_ROUND_OMEGA ѻ
0x047C 1148 CYRILLIC_CAPITAL_LETTER_OMEGA_WITH_TITLO Ѽ
0x047D 1149 CYRILLIC_SMALL_LETTER_OMEGA_WITH_TITLO ѽ
0x047E 1150 CYRILLIC_CAPITAL_LETTER_OT Ѿ
0x047F 1151 CYRILLIC_SMALL_LETTER_OT ѿ
0x0480 1152 CYRILLIC_CAPITAL_LETTER_KOPPA Ҁ
0x0481 1153 CYRILLIC_SMALL_LETTER_KOPPA ҁ
0x0482 1154 CYRILLIC_THOUSANDS_SIGN ҂
0x0483 1155 COMBINING_CYRILLIC_TITLO ҃
0x0484 1156 COMBINING_CYRILLIC_PALATALIZATION ҄
0x0485 1157 COMBINING_CYRILLIC_DASIA_PNEUMATA ҅
0x0486 1158 COMBINING_CYRILLIC_PSILI_PNEUMATA ҆
0x0488 1160 COMBINING_CYRILLIC_HUNDRED_THOUSANDS_SIGN ҈
0x0489 1161 COMBINING_CYRILLIC_MILLIONS_SIGN ҉
0x048C 1164 CYRILLIC_CAPITAL_LETTER_SEMISOFT_SIGN Ҍ
0x048D 1165 CYRILLIC_SMALL_LETTER_SEMISOFT_SIGN ҍ
0x048E 1166 CYRILLIC_CAPITAL_LETTER_ER_WITH_TICK Ҏ
0x048F 1167 CYRILLIC_SMALL_LETTER_ER_WITH_TICK ҏ
0x0490 1168 CYRILLIC_CAPITAL_LETTER_GHE_WITH_UPTURN Ґ
0x0491 1169 CYRILLIC_SMALL_LETTER_GHE_WITH_UPTURN ґ
0x0492 1170 CYRILLIC_CAPITAL_LETTER_GHE_WITH_STROKE Ғ
0x0493 1171 CYRILLIC_SMALL_LETTER_GHE_WITH_STROKE ғ
0x0494 1172 CYRILLIC_CAPITAL_LETTER_GHE_WITH_MIDDLE_HOOK Ҕ
0x0495 1173 CYRILLIC_SMALL_LETTER_GHE_WITH_MIDDLE_HOOK ҕ
0x0496 1174 CYRILLIC_CAPITAL_LETTER_ZHE_WITH_DESCENDER Җ
0x0497 1175 CYRILLIC_SMALL_LETTER_ZHE_WITH_DESCENDER җ
0x0498 1176 CYRILLIC_CAPITAL_LETTER_ZE_WITH_DESCENDER Ҙ
0x0499 1177 CYRILLIC_SMALL_LETTER_ZE_WITH_DESCENDER ҙ
0x049A 1178 CYRILLIC_CAPITAL_LETTER_KA_WITH_DESCENDER Қ
0x049B 1179 CYRILLIC_SMALL_LETTER_KA_WITH_DESCENDER қ
0x049C 1180 CYRILLIC_CAPITAL_LETTER_KA_WITH_VERTICAL_STROKE Ҝ
0x049D 1181 CYRILLIC_SMALL_LETTER_KA_WITH_VERTICAL_STROKE ҝ
0x049E 1182 CYRILLIC_CAPITAL_LETTER_KA_WITH_STROKE Ҟ
0x049F 1183 CYRILLIC_SMALL_LETTER_KA_WITH_STROKE ҟ
0x04A0 1184 CYRILLIC_CAPITAL_LETTER_BASHKIR_KA Ҡ
0x04A1 1185 CYRILLIC_SMALL_LETTER_BASHKIR_KA ҡ
0x04A2 1186 CYRILLIC_CAPITAL_LETTER_EN_WITH_DESCENDER Ң
0x04A3 1187 CYRILLIC_SMALL_LETTER_EN_WITH_DESCENDER ң
0x04A4 1188 CYRILLIC_CAPITAL_LIGATURE_EN_GHE Ҥ
0x04A5 1189 CYRILLIC_SMALL_LIGATURE_EN_GHE ҥ
0x04A6 1190 CYRILLIC_CAPITAL_LETTER_PE_WITH_MIDDLE_HOOK Ҧ
0x04A7 1191 CYRILLIC_SMALL_LETTER_PE_WITH_MIDDLE_HOOK ҧ
0x04A8 1192 CYRILLIC_CAPITAL_LETTER_ABKHASIAN_HA Ҩ
0x04A9 1193 CYRILLIC_SMALL_LETTER_ABKHASIAN_HA ҩ
0x04AA 1194 CYRILLIC_CAPITAL_LETTER_ES_WITH_DESCENDER Ҫ
0x04AB 1195 CYRILLIC_SMALL_LETTER_ES_WITH_DESCENDER ҫ
0x04AC 1196 CYRILLIC_CAPITAL_LETTER_TE_WITH_DESCENDER Ҭ
0x04AD 1197 CYRILLIC_SMALL_LETTER_TE_WITH_DESCENDER ҭ
0x04AE 1198 CYRILLIC_CAPITAL_LETTER_STRAIGHT_U Ү
0x04AF 1199 CYRILLIC_SMALL_LETTER_STRAIGHT_U ү
0x04B0 1200 CYRILLIC_CAPITAL_LETTER_STRAIGHT_U_WITH_STROKE Ұ
0x04B1 1201 CYRILLIC_SMALL_LETTER_STRAIGHT_U_WITH_STROKE ұ
0x04B2 1202 CYRILLIC_CAPITAL_LETTER_HA_WITH_DESCENDER Ҳ
0x04B3 1203 CYRILLIC_SMALL_LETTER_HA_WITH_DESCENDER ҳ
0x04B4 1204 CYRILLIC_CAPITAL_LIGATURE_TE_TSE Ҵ
0x04B5 1205 CYRILLIC_SMALL_LIGATURE_TE_TSE ҵ
0x04B6 1206 CYRILLIC_CAPITAL_LETTER_CHE_WITH_DESCENDER Ҷ
0x04B7 1207 CYRILLIC_SMALL_LETTER_CHE_WITH_DESCENDER ҷ
0x04B8 1208 CYRILLIC_CAPITAL_LETTER_CHE_WITH_VERTICAL_STROKE Ҹ
0x04B9 1209 CYRILLIC_SMALL_LETTER_CHE_WITH_VERTICAL_STROKE ҹ
0x04BA 1210 CYRILLIC_CAPITAL_LETTER_SHHA Һ
0x04BB 1211 CYRILLIC_SMALL_LETTER_SHHA һ
0x04BC 1212 CYRILLIC_CAPITAL_LETTER_ABKHASIAN_CHE Ҽ
0x04BD 1213 CYRILLIC_SMALL_LETTER_ABKHASIAN_CHE ҽ
0x04BE 1214 CYRILLIC_CAPITAL_LETTER_ABKHASIAN_CHE_WITH_DESCENDER Ҿ
0x04BF 1215 CYRILLIC_SMALL_LETTER_ABKHASIAN_CHE_WITH_DESCENDER ҿ
0x04C0 1216 CYRILLIC_LETTER_PALOCHKA Ӏ
0x04C1 1217 CYRILLIC_CAPITAL_LETTER_ZHE_WITH_BREVE Ӂ
0x04C2 1218 CYRILLIC_SMALL_LETTER_ZHE_WITH_BREVE ӂ
0x04C3 1219 CYRILLIC_CAPITAL_LETTER_KA_WITH_HOOK Ӄ
0x04C4 1220 CYRILLIC_SMALL_LETTER_KA_WITH_HOOK ӄ
0x04C7 1223 CYRILLIC_CAPITAL_LETTER_EN_WITH_HOOK Ӈ
0x04C8 1224 CYRILLIC_SMALL_LETTER_EN_WITH_HOOK ӈ
0x04CB 1227 CYRILLIC_CAPITAL_LETTER_KHAKASSIAN_CHE Ӌ
0x04CC 1228 CYRILLIC_SMALL_LETTER_KHAKASSIAN_CHE ӌ
0x04D0 1232 CYRILLIC_CAPITAL_LETTER_A_WITH_BREVE Ӑ
0x04D1 1233 CYRILLIC_SMALL_LETTER_A_WITH_BREVE ӑ
0x04D2 1234 CYRILLIC_CAPITAL_LETTER_A_WITH_DIAERESIS Ӓ
0x04D3 1235 CYRILLIC_SMALL_LETTER_A_WITH_DIAERESIS ӓ
0x04D4 1236 CYRILLIC_CAPITAL_LIGATURE_A_IE Ӕ
0x04D5 1237 CYRILLIC_SMALL_LIGATURE_A_IE ӕ
0x04D6 1238 CYRILLIC_CAPITAL_LETTER_IE_WITH_BREVE Ӗ
0x04D7 1239 CYRILLIC_SMALL_LETTER_IE_WITH_BREVE ӗ
0x04D8 1240 CYRILLIC_CAPITAL_LETTER_SCHWA Ә
0x04D9 1241 CYRILLIC_SMALL_LETTER_SCHWA ә
0x04DA 1242 CYRILLIC_CAPITAL_LETTER_SCHWA_WITH_DIAERESIS Ӛ
0x04DB 1243 CYRILLIC_SMALL_LETTER_SCHWA_WITH_DIAERESIS ӛ
0x04DC 1244 CYRILLIC_CAPITAL_LETTER_ZHE_WITH_DIAERESIS Ӝ
0x04DD 1245 CYRILLIC_SMALL_LETTER_ZHE_WITH_DIAERESIS ӝ
0x04DE 1246 CYRILLIC_CAPITAL_LETTER_ZE_WITH_DIAERESIS Ӟ
0x04DF 1247 CYRILLIC_SMALL_LETTER_ZE_WITH_DIAERESIS ӟ
0x04E0 1248 CYRILLIC_CAPITAL_LETTER_ABKHASIAN_DZE Ӡ
0x04E1 1249 CYRILLIC_SMALL_LETTER_ABKHASIAN_DZE ӡ
0x04E2 1250 CYRILLIC_CAPITAL_LETTER_I_WITH_MACRON Ӣ
0x04E3 1251 CYRILLIC_SMALL_LETTER_I_WITH_MACRON ӣ
0x04E4 1252 CYRILLIC_CAPITAL_LETTER_I_WITH_DIAERESIS Ӥ
0x04E5 1253 CYRILLIC_SMALL_LETTER_I_WITH_DIAERESIS ӥ
0x04E6 1254 CYRILLIC_CAPITAL_LETTER_O_WITH_DIAERESIS Ӧ
0x04E7 1255 CYRILLIC_SMALL_LETTER_O_WITH_DIAERESIS ӧ
0x04E8 1256 CYRILLIC_CAPITAL_LETTER_BARRED_O Ө
0x04E9 1257 CYRILLIC_SMALL_LETTER_BARRED_O ө
0x04EA 1258 CYRILLIC_CAPITAL_LETTER_BARRED_O_WITH_DIAERESIS Ӫ
0x04EB 1259 CYRILLIC_SMALL_LETTER_BARRED_O_WITH_DIAERESIS ӫ
0x04EC 1260 CYRILLIC_CAPITAL_LETTER_E_WITH_DIAERESIS Ӭ
0x04ED 1261 CYRILLIC_SMALL_LETTER_E_WITH_DIAERESIS ӭ
0x04EE 1262 CYRILLIC_CAPITAL_LETTER_U_WITH_MACRON Ӯ
0x04EF 1263 CYRILLIC_SMALL_LETTER_U_WITH_MACRON ӯ
0x04F0 1264 CYRILLIC_CAPITAL_LETTER_U_WITH_DIAERESIS Ӱ
0x04F1 1265 CYRILLIC_SMALL_LETTER_U_WITH_DIAERESIS ӱ
0x04F2 1266 CYRILLIC_CAPITAL_LETTER_U_WITH_DOUBLE_ACUTE Ӳ
0x04F3 1267 CYRILLIC_SMALL_LETTER_U_WITH_DOUBLE_ACUTE ӳ
0x04F4 1268 CYRILLIC_CAPITAL_LETTER_CHE_WITH_DIAERESIS Ӵ
0x04F5 1269 CYRILLIC_SMALL_LETTER_CHE_WITH_DIAERESIS ӵ
0x04F8 1272 CYRILLIC_CAPITAL_LETTER_YERU_WITH_DIAERESIS Ӹ
0x04F9 1273 CYRILLIC_SMALL_LETTER_YERU_WITH_DIAERESIS ӹ
0x0531 1329 ARMENIAN_CAPITAL_LETTER_AYB Ա
0x0532 1330 ARMENIAN_CAPITAL_LETTER_BEN Բ
0x0533 1331 ARMENIAN_CAPITAL_LETTER_GIM Գ
0x0534 1332 ARMENIAN_CAPITAL_LETTER_DA Դ
0x0535 1333 ARMENIAN_CAPITAL_LETTER_ECH Ե
0x0536 1334 ARMENIAN_CAPITAL_LETTER_ZA Զ
0x0537 1335 ARMENIAN_CAPITAL_LETTER_EH Է
0x0538 1336 ARMENIAN_CAPITAL_LETTER_ET Ը
0x0539 1337 ARMENIAN_CAPITAL_LETTER_TO Թ
0x053A 1338 ARMENIAN_CAPITAL_LETTER_ZHE Ժ
0x053B 1339 ARMENIAN_CAPITAL_LETTER_INI Ի
0x053C 1340 ARMENIAN_CAPITAL_LETTER_LIWN Լ
0x053D 1341 ARMENIAN_CAPITAL_LETTER_XEH Խ
0x053E 1342 ARMENIAN_CAPITAL_LETTER_CA Ծ
0x053F 1343 ARMENIAN_CAPITAL_LETTER_KEN Կ
0x0540 1344 ARMENIAN_CAPITAL_LETTER_HO Հ
0x0541 1345 ARMENIAN_CAPITAL_LETTER_JA Ձ
0x0542 1346 ARMENIAN_CAPITAL_LETTER_GHAD Ղ
0x0543 1347 ARMENIAN_CAPITAL_LETTER_CHEH Ճ
0x0544 1348 ARMENIAN_CAPITAL_LETTER_MEN Մ
0x0545 1349 ARMENIAN_CAPITAL_LETTER_YI Յ
0x0546 1350 ARMENIAN_CAPITAL_LETTER_NOW Ն
0x0547 1351 ARMENIAN_CAPITAL_LETTER_SHA Շ
0x0548 1352 ARMENIAN_CAPITAL_LETTER_VO Ո
0x0549 1353 ARMENIAN_CAPITAL_LETTER_CHA Չ
0x054A 1354 ARMENIAN_CAPITAL_LETTER_PEH Պ
0x054B 1355 ARMENIAN_CAPITAL_LETTER_JHEH Ջ
0x054C 1356 ARMENIAN_CAPITAL_LETTER_RA Ռ
0x054D 1357 ARMENIAN_CAPITAL_LETTER_SEH Ս
0x054E 1358 ARMENIAN_CAPITAL_LETTER_VEW Վ
0x054F 1359 ARMENIAN_CAPITAL_LETTER_TIWN Տ
0x0550 1360 ARMENIAN_CAPITAL_LETTER_REH Ր
0x0551 1361 ARMENIAN_CAPITAL_LETTER_CO Ց
0x0552 1362 ARMENIAN_CAPITAL_LETTER_YIWN Ւ
0x0553 1363 ARMENIAN_CAPITAL_LETTER_PIWR Փ
0x0554 1364 ARMENIAN_CAPITAL_LETTER_KEH Ք
0x0555 1365 ARMENIAN_CAPITAL_LETTER_OH Օ
0x0556 1366 ARMENIAN_CAPITAL_LETTER_FEH Ֆ
0x0559 1369 ARMENIAN_MODIFIER_LETTER_LEFT_HALF_RING ՙ
0x055A 1370 ARMENIAN_APOSTROPHE ՚
0x055B 1371 ARMENIAN_EMPHASIS_MARK ՛
0x055C 1372 ARMENIAN_EXCLAMATION_MARK ՜
0x055D 1373 ARMENIAN_COMMA ՝
0x055E 1374 ARMENIAN_QUESTION_MARK ՞
0x055F 1375 ARMENIAN_ABBREVIATION_MARK ՟
0x0561 1377 ARMENIAN_SMALL_LETTER_AYB ա
0x0562 1378 ARMENIAN_SMALL_LETTER_BEN բ
0x0563 1379 ARMENIAN_SMALL_LETTER_GIM գ
0x0564 1380 ARMENIAN_SMALL_LETTER_DA դ
0x0565 1381 ARMENIAN_SMALL_LETTER_ECH ե
0x0566 1382 ARMENIAN_SMALL_LETTER_ZA զ
0x0567 1383 ARMENIAN_SMALL_LETTER_EH է
0x0568 1384 ARMENIAN_SMALL_LETTER_ET ը
0x0569 1385 ARMENIAN_SMALL_LETTER_TO թ
0x056A 1386 ARMENIAN_SMALL_LETTER_ZHE ժ
0x056B 1387 ARMENIAN_SMALL_LETTER_INI ի
0x056C 1388 ARMENIAN_SMALL_LETTER_LIWN լ
0x056D 1389 ARMENIAN_SMALL_LETTER_XEH խ
0x056E 1390 ARMENIAN_SMALL_LETTER_CA ծ
0x056F 1391 ARMENIAN_SMALL_LETTER_KEN կ
0x0570 1392 ARMENIAN_SMALL_LETTER_HO հ
0x0571 1393 ARMENIAN_SMALL_LETTER_JA ձ
0x0572 1394 ARMENIAN_SMALL_LETTER_GHAD ղ
0x0573 1395 ARMENIAN_SMALL_LETTER_CHEH ճ
0x0574 1396 ARMENIAN_SMALL_LETTER_MEN մ
0x0575 1397 ARMENIAN_SMALL_LETTER_YI յ
0x0576 1398 ARMENIAN_SMALL_LETTER_NOW ն
0x0577 1399 ARMENIAN_SMALL_LETTER_SHA շ
0x0578 1400 ARMENIAN_SMALL_LETTER_VO ո
0x0579 1401 ARMENIAN_SMALL_LETTER_CHA չ
0x057A 1402 ARMENIAN_SMALL_LETTER_PEH պ
0x057B 1403 ARMENIAN_SMALL_LETTER_JHEH ջ
0x057C 1404 ARMENIAN_SMALL_LETTER_RA ռ
0x057D 1405 ARMENIAN_SMALL_LETTER_SEH ս
0x057E 1406 ARMENIAN_SMALL_LETTER_VEW վ
0x057F 1407 ARMENIAN_SMALL_LETTER_TIWN տ
0x0580 1408 ARMENIAN_SMALL_LETTER_REH ր
0x0581 1409 ARMENIAN_SMALL_LETTER_CO ց
0x0582 1410 ARMENIAN_SMALL_LETTER_YIWN ւ
0x0583 1411 ARMENIAN_SMALL_LETTER_PIWR փ
0x0584 1412 ARMENIAN_SMALL_LETTER_KEH ք
0x0585 1413 ARMENIAN_SMALL_LETTER_OH օ
0x0586 1414 ARMENIAN_SMALL_LETTER_FEH ֆ
0x0587 1415 ARMENIAN_SMALL_LIGATURE_ECH_YIWN և
0x0589 1417 ARMENIAN_FULL_STOP ։
0x058A 1418 ARMENIAN_HYPHEN ֊
0x0591 1425 HEBREW_ACCENT_ETNAHTA ֑
0x0592 1426 HEBREW_ACCENT_SEGOL ֒
0x0593 1427 HEBREW_ACCENT_SHALSHELET ֓
0x0594 1428 HEBREW_ACCENT_ZAQEF_QATAN ֔
0x0595 1429 HEBREW_ACCENT_ZAQEF_GADOL ֕
0x0596 1430 HEBREW_ACCENT_TIPEHA ֖
0x0597 1431 HEBREW_ACCENT_REVIA ֗
0x0598 1432 HEBREW_ACCENT_ZARQA ֘
0x0599 1433 HEBREW_ACCENT_PASHTA ֙
0x059A 1434 HEBREW_ACCENT_YETIV ֚
0x059B 1435 HEBREW_ACCENT_TEVIR ֛
0x059C 1436 HEBREW_ACCENT_GERESH ֜
0x059D 1437 HEBREW_ACCENT_GERESH_MUQDAM ֝
0x059E 1438 HEBREW_ACCENT_GERSHAYIM ֞
0x059F 1439 HEBREW_ACCENT_QARNEY_PARA ֟
0x05A0 1440 HEBREW_ACCENT_TELISHA_GEDOLA ֠
0x05A1 1441 HEBREW_ACCENT_PAZER ֡
0x05A3 1443 HEBREW_ACCENT_MUNAH ֣
0x05A4 1444 HEBREW_ACCENT_MAHAPAKH ֤
0x05A5 1445 HEBREW_ACCENT_MERKHA ֥
0x05A6 1446 HEBREW_ACCENT_MERKHA_KEFULA ֦
0x05A7 1447 HEBREW_ACCENT_DARGA ֧
0x05A8 1448 HEBREW_ACCENT_QADMA ֨
0x05A9 1449 HEBREW_ACCENT_TELISHA_QETANA ֩
0x05AA 1450 HEBREW_ACCENT_YERAH_BEN_YOMO ֪
0x05AB 1451 HEBREW_ACCENT_OLE ֫
0x05AC 1452 HEBREW_ACCENT_ILUY ֬
0x05AD 1453 HEBREW_ACCENT_DEHI ֭
0x05AE 1454 HEBREW_ACCENT_ZINOR ֮
0x05AF 1455 HEBREW_MARK_MASORA_CIRCLE ֯
0x05B0 1456 HEBREW_POINT_SHEVA ְ
0x05B1 1457 HEBREW_POINT_HATAF_SEGOL ֱ
0x05B2 1458 HEBREW_POINT_HATAF_PATAH ֲ
0x05B3 1459 HEBREW_POINT_HATAF_QAMATS ֳ
0x05B4 1460 HEBREW_POINT_HIRIQ ִ
0x05B5 1461 HEBREW_POINT_TSERE ֵ
0x05B6 1462 HEBREW_POINT_SEGOL ֶ
0x05B7 1463 HEBREW_POINT_PATAH ַ
0x05B8 1464 HEBREW_POINT_QAMATS ָ
0x05B9 1465 HEBREW_POINT_HOLAM ֹ
0x05BB 1467 HEBREW_POINT_QUBUTS ֻ
0x05BC 1468 HEBREW_POINT_DAGESH_OR_MAPIQ ּ
0x05BD 1469 HEBREW_POINT_METEG ֽ
0x05BE 1470 HEBREW_PUNCTUATION_MAQAF ־
0x05BF 1471 HEBREW_POINT_RAFE ֿ
0x05C0 1472 HEBREW_PUNCTUATION_PASEQ ׀
0x05C1 1473 HEBREW_POINT_SHIN_DOT ׁ
0x05C2 1474 HEBREW_POINT_SIN_DOT ׂ
0x05C3 1475 HEBREW_PUNCTUATION_SOF_PASUQ ׃
0x05C4 1476 HEBREW_MARK_UPPER_DOT ׄ
0x05D0 1488 HEBREW_LETTER_ALEF א
0x05D1 1489 HEBREW_LETTER_BET ב
0x05D2 1490 HEBREW_LETTER_GIMEL ג
0x05D3 1491 HEBREW_LETTER_DALET ד
0x05D4 1492 HEBREW_LETTER_HE ה
0x05D5 1493 HEBREW_LETTER_VAV ו
0x05D6 1494 HEBREW_LETTER_ZAYIN ז
0x05D7 1495 HEBREW_LETTER_HET ח
0x05D8 1496 HEBREW_LETTER_TET ט
0x05D9 1497 HEBREW_LETTER_YOD י
0x05DA 1498 HEBREW_LETTER_FINAL_KAF ך
0x05DB 1499 HEBREW_LETTER_KAF כ
0x05DC 1500 HEBREW_LETTER_LAMED ל
0x05DD 1501 HEBREW_LETTER_FINAL_MEM ם
0x05DE 1502 HEBREW_LETTER_MEM מ
0x05DF 1503 HEBREW_LETTER_FINAL_NUN ן
0x05E0 1504 HEBREW_LETTER_NUN נ
0x05E1 1505 HEBREW_LETTER_SAMEKH ס
0x05E2 1506 HEBREW_LETTER_AYIN ע
0x05E3 1507 HEBREW_LETTER_FINAL_PE ף
0x05E4 1508 HEBREW_LETTER_PE פ
0x05E5 1509 HEBREW_LETTER_FINAL_TSADI ץ
0x05E6 1510 HEBREW_LETTER_TSADI צ
0x05E7 1511 HEBREW_LETTER_QOF ק
0x05E8 1512 HEBREW_LETTER_RESH ר
0x05E9 1513 HEBREW_LETTER_SHIN ש
0x05EA 1514 HEBREW_LETTER_TAV ת
0x05F0 1520 HEBREW_LIGATURE_YIDDISH_DOUBLE_VAV װ
0x05F1 1521 HEBREW_LIGATURE_YIDDISH_VAV_YOD ױ
0x05F2 1522 HEBREW_LIGATURE_YIDDISH_DOUBLE_YOD ײ
0x05F3 1523 HEBREW_PUNCTUATION_GERESH ׳
0x05F4 1524 HEBREW_PUNCTUATION_GERSHAYIM ״
0x060C 1548 ARABIC_COMMA ،
0x061B 1563 ARABIC_SEMICOLON ؛
0x061F 1567 ARABIC_QUESTION_MARK ؟
0x0621 1569 ARABIC_LETTER_HAMZA ء
0x0622 1570 ARABIC_LETTER_ALEF_WITH_MADDA_ABOVE آ
0x0623 1571 ARABIC_LETTER_ALEF_WITH_HAMZA_ABOVE أ
0x0624 1572 ARABIC_LETTER_WAW_WITH_HAMZA_ABOVE ؤ
0x0625 1573 ARABIC_LETTER_ALEF_WITH_HAMZA_BELOW إ
0x0626 1574 ARABIC_LETTER_YEH_WITH_HAMZA_ABOVE ئ
0x0627 1575 ARABIC_LETTER_ALEF ا
0x0628 1576 ARABIC_LETTER_BEH ب
0x0629 1577 ARABIC_LETTER_TEH_MARBUTA ة
0x062A 1578 ARABIC_LETTER_TEH ت
0x062B 1579 ARABIC_LETTER_THEH ث
0x062C 1580 ARABIC_LETTER_JEEM ج
0x062D 1581 ARABIC_LETTER_HAH ح
0x062E 1582 ARABIC_LETTER_KHAH خ
0x062F 1583 ARABIC_LETTER_DAL د
0x0630 1584 ARABIC_LETTER_THAL ذ
0x0631 1585 ARABIC_LETTER_REH ر
0x0632 1586 ARABIC_LETTER_ZAIN ز
0x0633 1587 ARABIC_LETTER_SEEN س
0x0634 1588 ARABIC_LETTER_SHEEN ش
0x0635 1589 ARABIC_LETTER_SAD ص
0x0636 1590 ARABIC_LETTER_DAD ض
0x0637 1591 ARABIC_LETTER_TAH ط
0x0638 1592 ARABIC_LETTER_ZAH ظ
0x0639 1593 ARABIC_LETTER_AIN ع
0x063A 1594 ARABIC_LETTER_GHAIN غ
0x0640 1600 ARABIC_TATWEEL ـ
0x0641 1601 ARABIC_LETTER_FEH ف
0x0642 1602 ARABIC_LETTER_QAF ق
0x0643 1603 ARABIC_LETTER_KAF ك
0x0644 1604 ARABIC_LETTER_LAM ل
0x0645 1605 ARABIC_LETTER_MEEM م
0x0646 1606 ARABIC_LETTER_NOON ن
0x0647 1607 ARABIC_LETTER_HEH ه
0x0648 1608 ARABIC_LETTER_WAW و
